"DispFrames","NoAudioPlayed","NoRTPPkts"
24,42,153
24,41.5899999142,148.899999142
24.4100000858,41.4100000858,143.820000172
24.5899999142,42,145
24,41.5899999142,149.100000858
24,41.4100000858,160.330001116
24,42,149.549996138
24.4100000858,41.5899999142,121.359999657
24.5899999142,41.4100000858,110.799998283
23.5899999142,42,115.400003433
23.4100000858,41.5899999142,120.549996138
21.539999485,41.4100000858,109.990003347
18.8200001717,42,133.410000086
21.6400003433,41.5899999142,130.309999228
24,41.4100000858,134.84000206
24,42,131.779996395
23.1799998283,41.5899999142,122.580003262
20.7699997425,41.4100000858,145.410000086
21.0500004292,42,125.909995794
24,41.5899999142,123.650005579
24,41.4100000858,171.430001974
21.539999485,42,157.119994164
18.8200001717,41.5899999142,113.309999228
21.6400003433,41.4100000858,126.860003948
21.1299993992,42,128.579994678
15.7699997425,41.5899999142,102.250002146
13.5899999142,41.4100000858,105.929997683
15.460000515,42,149.450012445
21.0500004292,41.5899999142,198.919992447
23.1799998283,41.4100000858,145.769999743
18.3099992275,42,181.720007896
13,41.5899999142,199.099992275
15.460000515,41.4100000858,182.490007639
21.0500004292,42,217.369996309
24,41.5899999142,174.779996395
22.3599996567,41.4100000858,131.139996052
17.1299993992,42,123.270004034
15.8700006008,41.5899999142,143.209998369
21.6400003433,41.4100000858,116.419996738
24,42,105.480002403
23.5899999142,41.5899999142,105.189996481
18.8999991417,41.4100000858,94.9400029182
15.460000515,42,105.569998026
20.2300002575,41.5899999142,91.5899999142
18.3099992275,41.4100000858,87.7199993134
13,42,84.6400003433
13,41.5899999142,104.220003605
15.8700006008,41.4100000858,113.419996738
21.6400003433,42,90.5899999142
21.1299993992,41.5899999142,106.400003433
15.3599996567,41.4100000858,98.0199933052
13,42,69.6300036907
15.0500004292,41.5899999142,116.320004463
20.460000515,41.4100000858,133.879997253
23.5899999142,42,140.420005322
18.8999991417,41.5899999142,151.169994593
13,41.4100000858,114.820000172
15.460000515,42,115.179999828
21.0500004292,41.5899999142,141.470005751
20.3099992275,41.4100000858,158.449995279
14.1799998283,42,125.589999914
13,41.5899999142,133.200001717
15.460000515,41.4100000858,120.39999485
19.4100000858,42,85.4100000858
17.1299993992,41.5899999142,85.5899999142
13,41.4100000858,89.5100009441
13,42,97.2300002575
15.460000515,41.5899999142,99.8200001717
17.7699997425,41.4100000858,105.92000103
14.7699997425,42,113.820000172
13,41.5899999142,114.179999828
13.4100000858,41.4100000858,112.179999828
14.8200001717,42,103.619998455
15.1799998283,41.5899999142,75.3699963093
13.5899999142,41.4100000858,69.270004034
13,42,96.1799998283
13,41.5899999142,74.4999957085
13,41.4100000858,45.8200001717
13.8200001717,42,44.9499995708
14.1799998283,41.5899999142,62.9100043774
13.4100000858,41.4100000858,74.1399960518
13.5899999142,37.8999991417,42.07999897
13,39.7900016308,64.5200061798
14.6400003433,47.3099992275,107.410000086
15.3599996567,42,82.5799946785
13,41.5899999142,44.3599996567
13.4100000858,41.4100000858,68.650005579
14.8200001717,42,82.3999948502
14.7699997425,41.5899999142,46.1799998283
13.4100000858,34.8499987125,62.6300036907
12.3599996567,15.3399977684,51.9199924469
5.89999914169,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2.87000060081,3.69000077248
0,16.0200018883,21.7100026608
5.74000120163,39.2500021458,51.4800024033
11.1299993992,39.2399969101,58.5699980259
4.12999939919,36.4500038624,99.1200113297
0,54.3899981976,173.719999313
0,32.1599979401,167.359999657
0,36.8600039482,116.209989786
0,54.9799981117,98.4800109863
0,42,122.339989185
0,41.5899999142,109.91001296
0,41.4100000858,135.859986782
2.46000051498,42,45
9.69000077248,41.5899999142,85.5900084972
15,41.4100000858,126.779996395
14.5899999142,42,100.359999657
14,41.5899999142,78.3199958801
16.0500004292,41.4100000858,69.270004034
16.9499995708,42,96.5899999142
13.5899999142,41.5899999142,84.9299976826
13.4100000858,41.4100000858,73.92000103
13.5899999142,42,74.4399986267
15.0500004292,41.5899999142,65.4100000858
20.460000515,41.4100000858,70.1000008583
23.5899999142,41.5899999142,73.9499995708
19.3099992275,41.4100000858,66.8999991417
13.5899999142,42,61
14.6400003433,42,62.6400003433
17.4100000858,41.5899999142,67.8700006008
15.9499995708,41.4100000858,61.7499978542
13,42,58.0700023174
13,41.5899999142,78.5100009441
15.0500004292,41.4100000858,71.0599970818
16.3599996567,41.5899999142,65.7600030899
13.5899999142,41.4100000858,87.8200001717
13,42,88.1799998283
13.4100000858,42,88.2300002575
15.6400003433,41.5899999142,73.5999965668
16.3599996567,41.4100000858,65.9900033474
13.5899999142,42,89
13.4100000858,41.5899999142,70.9599962234
13.5899999142,41.4100000858,62.2200036049
15.460000515,41.5899999142,88.2300002575
17.3599996567,41.4100000858,87.9499995708
14.1799998283,42,87.460000515
13,42,87.7199993134
13,41.5899999142,82.5899999142
15.460000515,41.4100000858,68.8799972534
16.9499995708,42,63.9400029182
13.5899999142,41.5899999142,96.7100026608
13,41.4100000858,101.879997253
13,42,81.7699997425
15.460000515,41.5899999142,90.2500021458
21.0500004292,41.4100000858,92.6999974251
20.3099992275,42,74.5899999142
14.5899999142,41.5899999142,71.9499995708
13.5899999142,41.4100000858,66.539999485
13.8200001717,42,57.2599987984
14.1799998283,41.5899999142,52.6900007725
13.4100000858,41.4100000858,53.8999991417
13.5899999142,41.5899999142,54.5600013733
13,41.4100000858,65.2300002575
15.460000515,42,66.1799998283
19,42,65.4100000858
16.9499995708,41.5899999142,66.4100000858
13.5899999142,41.4100000858,67.8200001717
13,42,70.2300002575
14.6400003433,41.5899999142,69.9499995708
16.5899999142,41.4100000858,76.4300019741
14.7699997425,41.5899999142,73.5999965668
13,41.4100000858,63.1200027466
13.4100000858,42,82
14.4100000858,42,67.2399969101
14.1799998283,41.5899999142,65.270004034
13,41.4100000858,94.6400003433
13,41.5899999142,77.3199958801
13,41.4100000858,67.8600039482
13.8200001717,42,76.1399960518
14.5899999142,42,68.6800041199
13.5899999142,41.5899999142,96.1799998283
13,41.4100000858,106.070002317
13,42,92.889993906
14.6400003433,41.5899999142,58.7900016308
15.3599996567,41,72.8700006008
13.4100000858,41.8200001717,65.5199975967
13.5899999142,42.1799998283,60.4800024033
13,41.4100000858,65.5199975967
14.2300002575,42,59.2500021458
14.7699997425,41.5899999142,74
13,41.4100000858,62.9299976826
13,41.5899999142,47
13.4100000858,41.4100000858,60.9400029182
16.0500004292,42,80.5899999142
16.539999485,42,78.3599996567
13,41.5899999142,76.4100000858
13,41.4100000858,79.8700006008
13,41.5899999142,70.4699971676
15.460000515,41.4100000858,62.8900024891
16.539999485,42,81.2300002575
13,41.5899999142,82.5899999142
13,41.4100000858,68.8799972534
13,42,62.7100026608
14.2300002575,41.5899999142,67.8799972534
14.7699997425,41,59.6600022316
13,41.8200001717,75
13,42.5899999142,76.2300002575
13,41.5899999142,65.2899973392
14.6400003433,41.4100000858,58.0700023174
15.3599996567,41.5899999142,70.7199993134
13,41.4100000858,66.8200001717
13,42,60.2099983692
13.4100000858,42,58.4300019741
15.6400003433,41.5899999142,70.3599996567
15.9499995708,41.4100000858,60.2099983692
13,41.5899999142,55.9700014591
13.4100000858,41.4100000858,59.4399986267
13.5899999142,42,57.7900016308
15.0500004292,41.5899999142,66.1299993992
16.3599996567,41.4100000858,63.2300002575
13.5899999142,41.5899999142,66.6400003433
13,41.4100000858,69
13,42,68.1799998283
15.8700006008,42,67
17.9499995708,42,77.6600022316
14.5899999142,41.5899999142,85.619998455
13.5899999142,41.4100000858,65.5699980259
13,41.5899999142,60.2000017166
15.0500004292,41.4100000858,74.0500004292
15.9499995708,42,77
13,42,77.8200001717
13.4100000858,41.5899999142,73.6699988842
13.5899999142,41.4100000858,66.8200001717
15.0500004292,42,68
18,41.5899999142,66.7699997425
15.9499995708,41.4100000858,67.0500004292
13,42,75.3300011158
13,41.5899999142,76.8499987125
15.460000515,41.4100000858,69.2300002575
21.0500004292,41.5899999142,77.1500012875
21.9499995708,41.4100000858,79.8499987125
16.9499995708,42,83.7100026608
13.5899999142,42,95.8499987125
15.460000515,41.5899999142,88.2300002575
16.9499995708,41.4100000858,90.4100000858
13.5899999142,41.5899999142,92.6400003433
13,41.4100000858,96.6400003433
13,42,100.640000343
15.460000515,41.5899999142,112.430001974
17.3599996567,41.4100000858,128.460000515
14.1799998283,42,132
13,42,132.820000172
13,41.5899999142,132.769999743
15.460000515,41.4100000858,131
16.9499995708,42,131.410000086
13.5899999142,41.5899999142,133.640000343
13.4100000858,41.4100000858,134.359999657
13.5899999142,41.5899999142,132.820000172
15.0500004292,41.4100000858,132.769999743
17.5899999142,41.5899999142,131
15.3599996567,41.8200001717,131.820000172
13,42.1799998283,98.9699928761
13,41.4100000858,83.2100069523
15.0500004292,41.5899999142,131.410000086
15.9499995708,41.4100000858,118.469997168
13,42,99.8200001717
13.4100000858,42,102.230000257
13.5899999142,41.5899999142,103.179999828
15.0500004292,41.4100000858,102.410000086
17.5899999142,42,103.820000172
15.3599996567,41.5899999142,125.090004206
13,41.4100000858,134.729995966
13,41.5899999142,105.359999657
15.0500004292,41.4100000858,103.410000086
18.4100000858,42,104
16.539999485,41.5899999142,123.68000412
13,41.4100000858,132.729995966
13,42,104.179999828
15.460000515,41.5899999142,170.650014162
21.0500004292,41.4100000858,225.359991074
24,42,204.180008411
20.3099992275,42,219.359991074
14.1799998283,41.5899999142,158
15.460000515,41.4100000858,158.410000086
21.0500004292,42,201.230008841
21.1299993992,41.5899999142,220.179991245
15.3599996567,41.4100000858,203.870009184
13,41.5899999142,223.129990816
15.8700006008,41.4100000858,160.820000172
21.2300002575,42,205.460009098
22.5899999142,42,224.949990988
18.3099992275,41.5899999142,205.640008926
13.4100000858,41.4100000858,222.71999073
15.6400003433,42,201.230008841
20.460000515,41.5899999142,220.179991245
24,41.4100000858,202.640008926
19.8999991417,41.5899999142,220.539990902
14,41.4100000858,158
16.0500004292,42,201.050009012
21.0500004292,42,263.820000172
24,41.5899999142,221.129990816
24,41.4100000858,200.230008841
22.3599996567,41.5899999142,240.089995623
20,41.4100000858,171.869992018
21.6400003433,42,110.849998713
24,42,122.910004377
21.539999485,41.5899999142,135.369996309
15.9499995708,41.4100000858,119.84000206
15.460000515,42,144.660002232
21.0500004292,41.5899999142,140.729995966
24,41.4100000858,122.020001888
24,42,148.530002832
22.7699997425,41.5899999142,144.219995022
20.5899999142,41.4100000858,138.290005922
21.6400003433,42,192.940002918
24,41.5899999142,211.769999743
24,41.4100000858,181.299993992
22.7699997425,42,165.010005236
20.1799998283,41.5899999142,193.619998455
21.0500004292,41.4100000858,181.359999657
24,42,177.769999743
24,41.5899999142,153.859995365
23.5899999142,41.4100000858,144.550004721
20.9499995708,42,179.050000429
20.460000515,41.5899999142,174.209998369
24,41.4100000858,165.870000601
24,42,169.589999914
24,41.5899999142,166.949999571
24,41.4100000858,166.050000429
24,42,163.259998798
24,41.5899999142,179.60000515
24,41.4100000858,222.790001631
24.4100000858,42,245.890002489
25,41.5899999142,211.339989185
24.5899999142,41.4100000858,149.710002661
24.4100000858,42,156.519997597
24.5899999142,41.5899999142,148.200001717
24.4100000858,41.4100000858,161.230000257
25,42,153.979998112
25,41.5899999142,157.400003433
25,41.4100000858,181
25,42,181
25,41.5899999142,180.179999828
25,41.4100000858,181.870000601
24.5899999142,42,208.960004807
24.4100000858,41.5899999142,234.619998455
25,41.4100000858,196.119994164
25,42,158.870000601
25,41.5899999142,164.640000343
25,41.4100000858,162.899999142
25,42,159.870000601
25.4100000858,41.5899999142,164
25.5899999142,41.4100000858,173.430001974
25.4100000858,42,187
25.1799998283,41.5899999142,200.940002918
24.4100000858,41.4100000858,206.23999691
25,42,181.309999228
25.4100000858,41.5899999142,188.300002575
26,41.4100000858,244.950008154
25.1799998283,42,271.889993906
24.8200001717,34.2099983692,226.309999228
25.5899999142,13.5699980259,225.510000944
25,0,219.699997425
25.4100000858,0,219.220003605
25.1799998283,0,228.829996824
24.4100000858,0,248.410008669
25,0,303.07999897
25,0,266.069993734
25,0,194.709994078
24.5899999142,0,198.28000927
24.4100000858,0,266.100000858
25,0,258.879997253
25,0,231.389998198
25.4100000858,0,204.649996996
25.1799998283,0,195.070002317
24.4100000858,0,189.679995537
24.5899999142,0,197.950008154
24.4100000858,0,273.270004034
25,0,304.280000687
24.5899999142,0,321.300002575
24,0,266.429984808
24,0,172.660002232
24.4100000858,0,178.569998026
25,0,182.630003691
25,0,195.289997339
24.5899999142,0,192.170003176
24.4100000858,0,210.309999228
25,0,182.039995193
25,0,160.070002317
24.5899999142,0,175.589999914
24.4100000858,0,191.400003433
25,0,209.669998884
25,0,181.909995794
25.4100000858,0,164.070002317
25.1799998283,0,173.029998541
24,0,187.190005064
24.4100000858,0,206.829996824
25,0,200.990003347
25,0,198.579994678
25,0,166.510000944
25,0,177.510000944
24.5899999142,0,177.029998541
24.4100000858,0,170.690000772
24.5899999142,0,170.259998798
24,0,153.799998283
24,0,143.230000257
23.5899999142,0,146.230000257
23.8200001717,0,134.059997082
22.9499995708,0,124.250002146
17.1299993992,0,128.339997768
13.8200001717,19.6800041199,115.050000429
19.1000008583,45.539999485,115.949999571
25,42,112.179999828
24.1799998283,41.5899999142,99.9299976826
23.4100000858,41.4100000858,93.4300019741
24,42,106.589999914
24,42,96.5699980259
19.4899990559,41.5899999142,92.4300019741
15.8700006008,41.4100000858,109.280000687
21.6400003433,41.5899999142,100.469997168
24,41.4100000858,93.7100026608
24,42,99.6999974251
21.539999485,42,93.8900024891
18.4100000858,41.5899999142,99.9299976826
19,41.4100000858,82.7699997425
16.9499995708,42,81.4100000858
13.5899999142,41.5899999142,82.4100000858
13,41.4100000858,83.4100000858
15.460000515,42,83.1799998283
18.5899999142,41.5899999142,82.8200001717
15.9499995708,41.4100000858,84
13,42,84
13.4100000858,41.5899999142,81.9499995708
15.2300002575,41.4100000858,80.6400003433
15.3599996567,42,84.6400003433
13,41.5899999142,86.5899999142
13,41,70.4199967384
13,41.8200001717,63.5800032616
15.460000515,42.1799998283,87.2300002575
18.5899999142,41.4100000858,89.8200001717
15.9499995708,41.5899999142,88.9499995708
13,41.4100000858,86.8200001717
13,42,88
15.8700006008,41.5899999142,87.1799998283
17.9499995708,41.4100000858,81.8999991417
14.5899999142,42,65.3399977684
13.5899999142,42,58.2000017166
13,41.5899999142,69.1799998283
15.460000515,41.4100000858,61.4399986267
16.539999485,41.5899999142,60.2000017166
13,41.4100000858,71.5899999142
13,42,72.2300002575
13,41.5899999142,72.3599996567
15.460000515,41.4100000858,70.8200001717
17.3599996567,42,72.4100000858
14.5899999142,42,62.7499978542
13.5899999142,41.5899999142,71.7800049782
13,41.4100000858,83.8599953651
15.460000515,42,67.1700031757
16.539999485,41.5899999142,90.6400003433
13.4100000858,41.4100000858,91.3599996567
13.5899999142,42,88.5899999142
13,41.5899999142,86.7699997425
13.4100000858,41.4100000858,69.0099966526
13.5899999142,42,60.3500030041
13,41.5899999142,67.4699971676
13,41.4100000858,60.3000025749
13.4100000858,42,80.460000515
15.6400003433,41.5899999142,70.4699971676
16.7699997425,41.4100000858,63.7100026608
14.5899999142,41.5899999142,81.5899999142
13.5899999142,41.4100000858,81.8200001717
13,42,69.0599970818
13.8200001717,42,62.5300028324
14.1799998283,41.5899999142,68.0599970818
13,41.4100000858,61.1200027466
13,42,67.2899973392
13,41.5899999142,61.7100026608
14.2300002575,41.4100000858,66.8799972534
14.7699997425,41.5899999142,62.7600030899
13,41.4100000858,68.8299968243
13,42,62.5800032616
13.4100000858,42,68.5999965668
14,34.619998455,37.619998455
13.5899999142,28.1000008583,30.6900007725
13,47.5300028324,66.7500064373
13,56.3399977684,101.569998026
13.4100000858,41.4100000858,71.1899964809
14,42,64.6300036907
14,41.5899999142,71.9599962234
13.5899999142,41.4100000858,64.8600039482
13,42,73.1399960518
13,41.5899999142,45.1799998283
13,41.4100000858,44.4100000858
13,40.7699997425,42.9499995708
13,41.0500004292,60.5000042915
13.4100000858,43.1799998283,71.5499961376
13.5899999142,41.5899999142,43.3599996567
13,29.1099975109,29.9299976826
9.71999931335,24.7100026608,44.7500064373
2.94999957085,53.6600022316,82.8499987125
0,57.9299976826,78.5100009441
0,42,68.5999965668
0,39.1299993992,41.3099992275
0,27.2099983692,28.2099983692
0,39.7800049782,42.4200053215
0,60.4699971676,79.8200001717
0,41.4100000858,66.2399969101
0,42,44.1799998283
0,33.3899981976,34.7999982834
0,27.9700014591,30.380001545
0,49.4800024033,69.2900059223
