"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
69.36,7.56,0.1,10,11297,2496,12760,0,12.92,28
71,7.56,0.1,0,10672,2496,11546,52,12.92,28
69.22,7.57,0.1,0,9947,2496,10837,0,12.92,28
65,7.57,0.1,0,13991,2496,13925,0,12.92,28
69.48,7.57,0.1,0,12030,2496,12839,0,12.45,28
70.27,7.57,0.1,0,11081,2496,11844,0,12.45,28
68.49,7.58,0.1,10,11657,2544,12786,0,12.45,28
69.18,7.58,0.1,4,11791,2592,12782,52,12.45,28
67.34,7.58,0.1,18,11549,2544,12724,0,12.45,28
68.87,7.58,0.1,3,11794,2544,12732,0,12.17,28
67.46,7.57,0.1,0,11752,2544,12756,0,12.17,28
66.51,7.58,0.1,0,12343,2544,13390,54,12.17,28
66.81,7.58,0.1,10,14529,2544,15779,0,12.17,27
67.29,7.58,0.1,0,12123,2544,13110,0,12.17,27
66.81,7.58,0.1,0,13476,2544,14361,0,11.6,27
67.28,7.58,0.1,10,14680,2544,15941,52,11.6,26
66.88,7.58,0.1,0,12695,2544,13665,0,11.6,26
69.4,7.59,0.1,0,13050,2544,13776,0,11.6,26
66.02,7.58,0.1,0,12689,2544,13627,0,11.6,26
68.08,7.59,0.1,0,13349,2544,14086,54,11.23,26
67.99,7.59,0.1,0,14014,2496,14809,0,11.23,25
68.39,7.59,0.1,10,12356,2544,13495,0,11.23,25
67.99,7.6,0.1,4,11924,2544,13017,0,11.23,25
65.88,7.59,0.1,18,13849,2592,15144,0,11.23,25
67.36,7.6,0.1,3,13568,2592,14625,0,10.65,25
68.77,7.61,0.1,0,12695,2592,13548,52,10.65,25
66.07,7.61,0.1,0,13117,2592,13954,0,10.65,25
67.41,7.61,0.1,0,14554,2592,15376,0,10.65,25
67.09,7.61,0.1,0,13749,2592,14541,0,10.65,25
70.15,7.59,0.1,0,11418,2592,12346,0,10.36,25
71.01,7.59,0.1,10,12029,2544,13234,54,10.36,25
70.51,7.59,0.1,0,11165,2544,12124,0,10.36,24
71.02,7.6,0.1,9,11374,2544,12540,0,10.36,25
69.3,7.61,0.1,0,11329,2544,12398,0,10.36,24
70.4,7.61,0.1,0,11387,2544,12327,0,9.93,24
69.93,7.62,0.1,0,12356,2544,13119,52,9.93,24
70.45,7.63,0.1,10,13112,2544,14338,0,9.93,23
69.21,7.63,0.1,11,11676,2544,12925,0,9.93,23
68.61,7.63,0.1,11,12811,2544,13901,0,9.93,23
71.49,7.63,0.1,3,12344,2544,13274,0,9.45,23
69.93,7.65,0.1,0,11051,2544,11959,52,9.45,23
70.57,7.65,0.1,0,12126,2544,12940,0,9.45,23
70.28,7.65,0.1,0,11472,2544,12353,0,9.45,23
70.5,7.65,0.1,0,11115,2544,11973,0,9.45,23
71.18,7.66,0.1,0,11553,2544,12247,55,8.94,23
69.8,7.66,0.1,10,10724,2544,11981,1,8.94,23
72.44,7.66,0.1,0,11117,2544,11953,0,8.94,23
71.4,7.66,0.1,0,10973,2544,11764,0,8.94,23
72.22,7.66,0.1,0,10640,2544,11441,0,8.94,23
73.21,7.67,0.1,0,9958,2544,10694,52,8.54,23
71.37,7.68,0.1,10,10866,2544,11800,0,8.54,23
71.97,7.69,0.1,4,9983,2544,10872,0,8.54,23
72.89,7.69,0.1,18,10227,2544,11223,0,8.54,23
74.57,7.69,0.1,3,9437,2544,10099,56,8.54,23
73.61,7.7,0.1,0,9401,2544,10103,0,8.34,23
71.36,7.73,0.1,9,9465,2544,10558,0,8.34,24
73.49,7.72,0.1,0,8883,2544,9629,0,8.34,24
77.74,7.68,0.1,0,7036,2544,7791,0,8.34,24
78.08,7.68,0.1,0,7331,2544,7972,0,8.34,24
77.26,7.66,0.1,0,7807,2544,8524,52,8.07,24
79.7,7.66,0.1,10,10178,2544,11291,0,8.07,24
79.56,7.66,0.1,0,9320,2544,10060,0,8.07,24
79.9,7.67,0.1,0,9707,2544,10295,0,8.07,24
79.15,7.66,0.1,0,8253,2544,9023,0,8.07,24
80.38,7.66,0.1,0,8051,2544,8725,0,7.74,24
81.03,7.65,0.1,10,8060,2544,9043,52,7.74,24
79.97,7.65,0.1,4,9484,2544,10277,0,7.74,24
79.61,7.66,0.1,18,8902,2544,10070,0,7.74,24
81.39,7.67,0.1,3,9548,2544,10251,0,7.74,23
81.82,7.67,0.1,0,8485,2544,9125,0,7.36,23
80.54,7.67,0.1,0,7956,2544,8580,0,7.36,23
81.92,7.64,0.1,0,8137,2544,8721,54,7.36,23
83.59,7.64,0.1,0,7517,2544,8030,0,7.36,23
81.51,7.67,0.1,9,8596,2544,9255,0,7.36,24
82.49,7.67,0.1,0,9450,2544,9801,0,7.18,24
81.81,7.67,0.1,10,7849,2496,8753,0,7.18,24
83.99,7.68,0.1,0,7812,2496,8195,0,7.18,24
82.71,7.68,0.1,0,11713,2496,8984,0,7.18,24
83.01,7.68,0.1,0,12032,2496,9342,0,7.18,24
82.7,7.69,0.1,0,11926,2496,9222,0,6.84,24
82.78,7.69,0.1,10,9528,2496,10467,0,6.84,24
82.28,7.7,0.1,4,9983,2496,10461,0,6.84,24
83.99,7.7,0.1,18,8136,2496,8894,0,6.84,24
83.36,7.71,0.1,3,6943,2544,7477,0,6.84,24
80.9,7.75,0.1,9,7879,2544,8397,0,6.45,25
77.75,7.75,0.1,0,9184,2544,9895,0,6.45,26
74.95,7.79,0.1,9,9770,2544,10841,52,6.45,26
76.68,7.8,0.1,0,9318,2544,9999,0,6.45,26
75.92,7.8,0.1,0,9297,2544,10084,0,6.45,26
76.05,7.81,0.1,0,10178,2544,11033,0,6.34,26
75.93,7.82,0.1,10,10346,2544,11451,0,6.34,25
75.79,7.83,0.1,0,10175,2544,10982,0,6.34,25
75.91,7.84,0.1,0,10238,2544,11125,0,6.34,25
76.03,7.84,0.1,0,9687,2544,10442,0,6.34,25
75.28,7.85,0.1,0,9903,2544,10807,0,6.39,25
74.82,7.85,0.1,10,10407,2592,11716,0,6.39,25
75.53,7.87,0.1,4,10293,2592,11192,0,6.39,25
76.29,7.87,0.1,18,10617,2592,11514,0,6.39,25
76.42,7.88,0.1,3,10752,2592,10515,0,6.39,25
76.4,7.88,0.1,0,9166,2592,9901,0,6.28,25
69.94,7.92,0.1,9,10572,2592,12103,0,6.28,26
68.11,7.97,0.1,9,12306,2592,13507,0,6.28,27
69.03,7.99,0.1,0,12529,2592,13522,0,6.28,27
68.91,8.01,0.1,0,12953,2592,14059,56,6.28,27
70.02,8.02,0.1,0,12337,2592,13337,0,6.26,27
69.72,8.03,0.1,10,12006,2592,13092,0,6.26,27
69.7,8.03,0.1,0,11019.8,2592,11994.06,0,6.26,27
69.9,8.03,0.1,0,11616,2592,12629,0,6.26,27
70.76,8.04,0.1,0,11902,2592,12789,0,6.26,27
70.5,8.05,0.1,0,11399,2592,12339,0,6.64,27
70.37,8.06,0.1,10,10559,2592,11768,0,6.64,27
69.61,8.06,0.1,4,11689,2592,12784,0,6.64,27
69.02,8.07,0.1,18,12295,2592,13550,52,6.64,27
71.72,8.01,0.1,3,11241,2592,12529,0,6.64,27
72.61,8.02,0.1,0,10961,2592,11859,0,6.99,27
73.16,8.03,0.1,0,11400,2592,12350,0,6.99,27
73.97,8.02,0.1,0,10871,2592,11702,0,6.99,27
73.11,8.03,0.1,0,10976,2592,11796,0,6.99,27
74.19,8.03,0.1,0,10096,2592,11043,0,6.99,27
72.78,8.04,0.1,0,10210,2592,11272,0,7.31,27
72.77,8.05,0.1,10,11628,2592,12724,0,7.31,27
72.77,8.06,0.1,0,11395,2592,12501,0,7.31,27
73.38,8.07,0.1,0,11873,2592,12739,52,7.31,27
71.79,8.11,0.1,9,12195,2592,13531,2,7.31,28
66.85,8.08,0.1,0,13436,2592,14821,0,7.6,28
71.67,8.1,0.1,10,12947,2592,14150,0,7.6,28
73.44,8.1,0.1,4,12232,2592,13236,0,7.6,28
73.77,8.11,0.1,18,11967,2592,12963,0,7.6,28
71.92,8.12,0.1,3,11265,2592,12329,0,7.6,28
71.76,8.13,0.1,0,12213,2592,13231,0,7.71,28
72.39,8.13,0.1,0,12542,2592,13500,0,7.71,28
70.27,8.17,0.1,9,12610,2592,14081,24,7.71,29
69.14,8.18,0.1,0,12156,2592,13257,28,7.71,29
69.86,8.19,0.1,9,11427,2592,13132,0,7.71,29
70.91,8.2,0.1,0,11705,2592,12733,0,7.58,29
68.14,8.21,0.1,10,12494,2592,13642,0,7.58,29
69.95,8.21,0.1,0,14555,2592,15827,0,7.58,29
70.32,8.22,0.1,0,13197,2592,14198,0,7.58,29
70.93,8.23,0.1,0,13534,2592,14339,0,7.58,29
70.13,8.24,0.1,0,12527,2592,13473,0,7.29,29
70.62,8.26,0.1,10,12152,2640,12952,52,7.29,29
71.53,8.26,0.1,0,11385,2640,12406,0,7.29,29
70.3,8.27,0.1,4,12354,2640,13373,0,7.29,29
68.89,8.28,0.1,18,12969,2640,14328,0,7.29,29
68.54,8.28,0.1,3,13297,2640,14345,0,7.03,29
70.12,8.29,0.1,0,14141,2640,15119,0,7.03,29
68.13,8.3,0.1,0,13970,2640,15067,0,7.03,29
69.57,8.3,0.1,0,14261,2640,15140,0,7.03,29
68.76,8.31,0.1,0,14218,2640,15297,54,7.03,29
68.86,8.31,0.1,0,13386,2640,14525,0,6.95,29
69.74,8.31,0.1,0,13968,2640,14906,0,6.95,29
68.82,8.34,0.1,19,13490,2640,15188,0,6.95,30
62.86,8.34,0.1,0,15404,2640,16997,0,6.95,29
65.09,8.35,0.1,0,16640,2640,17340,0,6.95,29
65.36,8.35,0.1,0,15066,2640,16271,0,7.11,29
65.43,8.36,0.1,0,15760,2640,17115,0,7.11,29
66.78,8.37,0.1,19,15913,2640,17674,0,7.11,29
63.91,8.39,0.1,4,13969,2640,15255,52,7.11,29
68.18,8.4,0.1,18,14727,2592,16305,0,7.11,29
66.29,8.41,0.1,3,13847,2592,14881,0,7.18,29
67.01,8.42,0.1,0,13948,2592,15065,0,7.18,29
68.03,8.43,0.1,0,14056,2592,15032,0,7.18,29
67.15,8.44,0.1,9,14078,2592,15522,0,7.18,29
64.04,8.48,0.1,9,14740,2592,16864,0,7.18,30
63.23,8.49,0.1,0,14825,2592,16340,0,7.09,30
64.62,8.49,0.1,0,14269,2592,15620,0,7.09,30
62.44,8.5,0.1,19,13165,2544,22339,54,7.09,30
65.23,8.51,0.1,0,15477,2544,16844,0,7.09,30
64.46,8.52,0.1,0,13852,2544,15288,0,7.09,30
64.98,8.51,0.1,0,15385,2544,16952,0,7,30
65.7,8.53,0.1,0,15150,2544,16496,0,7,30
65.45,8.53,0.1,10,14471,2496,16092,0,7,30
64.8,8.54,0.1,4,13749,2496,15283,0,7,30
64.76,8.54,0.1,18,14917,2544,16533,0,7,30
63.88,8.55,0.1,3,15077,2544,16257,52,7.32,30
61.67,8.55,0.1,0,15459,2544,16588,0,7.32,29
64.25,8.56,0.1,0,13870,2544,15505,0,7.32,29
62.57,8.54,0.1,9,15128,2496,16897,0,7.32,29
64.35,8.55,0.1,0,15620,2496,17101,0,7.32,29
63.42,8.56,0.1,0,16015,2496,17313,0,7.77,29
63.85,8.57,0.1,8,15419,2496,16837,0,7.77,30
56.98,8.62,0.1,11,17841,2496,19957,54,7.77,30
61.35,8.63,0.1,0,17375,2496,18987,0,7.77,30
62.25,8.6,0.1,0,15946,2496,17614,0,7.77,30
64.69,8.57,0.1,9,15437,2496,20083,0,7.95,30
62.61,8.57,0.1,0,16058,2496,17559,0,7.95,30
64.53,8.59,0.1,10,15256,2496,16830,0,7.95,30
59.39,8.63,0.1,20,17953,2544,20052,0,7.95,31
60.35,8.64,0.1,11,18917,2592,20706,0,7.95,31
63.05,8.62,0.1,11,16630,2592,19770,0,7.8,31
55.96,8.68,0.1,10,16197,2592,19023,52,7.8,32
58.25,8.7,0.1,0,18711,2592,20011,0,7.8,32
59.36,8.71,0.1,0,16887,2592,18572,0,7.8,32
60.3,8.72,0.1,0,16283,2592,17856,0,7.8,31
59.55,8.73,0.1,0,16354,2592,17827,0,7.81,31
60.73,8.73,0.1,0,15625,2592,17136,0,7.81,31
59.45,8.74,0.1,10,15766,2592,18002,0,7.81,31
59.9,8.75,0.1,0,15869,2592,17722,0,7.81,31
60.7,8.76,0.1,0,16187,2592,17854,52,7.81,31
59.88,8.77,0.1,9,15230,2592,17108,0,7.99,31
59.74,8.78,0.1,3,15890,2592,17646,0,7.99,31
60.51,8.75,0.1,10,15690,2592,17526,0,7.99,31
62.07,8.75,0.1,11,15328,2592,16844,0,7.99,31
63.4,8.76,0.1,11,15014,2592,16485,0,7.99,31
62.28,8.76,0.1,3,14707,2592,16043,0,8.23,30
61.41,8.76,0.1,0,16102,2592,17619,0,8.23,29
58.85,8.77,0.1,0,16754,2592,18327,56,8.23,29
60.26,8.8,0.1,9,17688,2592,27428,0,8.23,30
56.31,8.8,0.1,0,17657,2592,19616,0,8.23,30
58.22,8.81,0.1,0,17307,2592,19048,0,8.29,30
55.88,8.82,0.1,10,18843,2592,20874,0,8.29,30
55.08,8.82,0.1,0,19896,2592,21876,0,8.29,30
56.4,8.83,0.1,0,20074,2592,21893,0,8.29,30
56.48,8.83,0.1,1,19284,2592,20984,52,8.29,30
56.06,8.86,0.1,8,18932,2592,20981,0,8.27,30
56.76,8.87,0.1,10,19212,2592,21375,0,8.27,30
56.79,8.88,0.1,4,18376,2592,20227,0,8.27,30
57.9,8.9,0.1,27,17561,2592,19742,0,8.27,30
56.62,8.9,0.1,0,17314,2592,19163,0,8.27,30
57.51,8.91,0.1,3,17689,2592,19363,40,8.17,29
56.92,8.9,0.1,9,17121,2592,23561,14,8.17,29
57.73,8.91,0.1,0,18020,2592,20009,0,8.17,28
59.67,8.85,0.1,8,17026,2592,18828,0,8.17,28
61.61,8.88,0.1,10,14535,2592,16206,0,8.17,28
56.18,8.93,0.1,9,15966,2592,18268,0,8.31,29
59.46,8.94,0.1,10,15133,2592,17122,0,8.31,29
60.08,8.95,0.1,0,15257,2592,16881,0,8.31,29
60.17,8.96,0.1,0,14199,2592,15811,0,8.31,29
59.98,8.97,0.1,0,15213,2592,16749,0,8.31,29
59.59,8.98,0.1,0,15048,2592,16719,0,8.29,29
59.94,8.99,0.1,10,14561,2592,16435,0,8.29,29
58.87,9,0.1,4,15629,2592,17355,52,8.29,29
62.97,9,0.1,18,13919,2592,15580,0,8.29,29
62.74,9,0.1,0,12075,2592,13574,0,8.29,29
63.17,9.01,0.1,3,13646,2592,14972,0,8.02,29
62.01,9.01,0.1,0,13386,2592,14740,0,8.02,29
63.31,9.02,0.1,0,14189,2592,15513,0,8.02,29
66.72,8.97,0.1,0,12949,2592,13872,0,8.02,29
66.15,8.98,0.1,0,12721,2592,13839,0,8.02,29
67.37,8.91,0.1,0,12371,2592,13580,0,7.94,29
63.25,8.94,0.1,19,13877,2592,15403,0,7.94,29
66.11,8.94,0.1,0,13481,2592,14819,0,7.94,29
64.11,8.95,0.1,0,13541,2592,14915,0,7.94,29
62.94,8.96,0.1,0,16786,2592,18151,54,7.94,28
60.22,9.01,0.1,9,17034,2592,18769,0,7.71,29
58.92,9.03,0.1,10,18415,2592,20300,0,7.71,29
62.01,9,0.1,4,18544,2592,20111,0,7.71,29
60.13,9.04,0.1,27,17173,2544,19266,0,7.71,29
59.94,9.08,0.1,9,16685,2544,19752,0,7.71,30
60.33,9.06,0.1,3,16758,2544,18125,0,7.33,30
61.63,9.04,0.1,9,16914,2544,18316,0,7.33,30
59.12,9.04,0.1,0,15182,2544,16760,0,7.33,29
61.42,9.05,0.1,0,15717,2544,17107,0,7.33,29
58.38,9.06,0.1,9,16802,2544,18762,0,7.33,29
58.51,9.07,0.1,0,17828,2544,19419,0,7.3,29
62.73,9.06,0.1,10,15841,2544,17494,52,7.3,29
63.86,9.05,0.1,9,13406,2544,14923,0,7.3,29
62.46,9.06,0.1,0,13119,2544,14661,0,7.3,29
64.16,9.07,0.1,0,13887,2544,15120,0,7.3,29
65.84,9,0.1,0,13309,2544,14532,0,7.52,29
68.04,9,0.1,10,12325,2496,13754,0,7.52,29
67.37,9.01,0.1,13,13031,2496,14286,0,7.52,30
68.16,9.02,0.1,18,12780,2496,14176,0,7.52,30
66.57,9.03,0.1,0,12033,2496,13203,52,7.52,30
66.81,9.04,0.1,3,12804,2496,14011,0,7.4,30
67.08,9.05,0.1,0,12653,2496,13685,0,7.4,30
66.56,9.05,0.1,0,12535,2496,13694,0,7.4,30
66.74,9.06,0.1,0,13483,2496,14476,0,7.4,30
65.69,9.07,0.1,0,15367,2496,15854,0,7.4,30
65.93,9.08,0.1,0,13496,2496,14579,0,7.45,30
62.08,9.13,0.1,19,15555,2544,16979,0,7.45,31
61.74,9.13,0.1,0,17716,2544,19019,0,7.45,30
61.54,9.14,0.1,0,16355,2544,17725,0,7.45,30
61.47,9.14,0.1,0,16228,2544,17552,0,7.45,30
62.45,9.15,0.1,0,17429,2544,18716,54,7.49,30
62.6,9.15,0.1,10,17413,2592,18780,0,7.49,30
60.98,9.16,0.1,4,17815,2592,19152,0,7.49,30
61.22,9.17,0.1,18,17228,2592,18765,0,7.49,30
59.88,9.19,0.1,0,18031,2592,19577,0,7.49,30
63.92,9.17,0.1,3,17215,2592,18444,0,7.53,30
58.54,9.19,0.1,9,15662,2592,17324,0,7.53,30
61.8,9.21,0.1,0,16915,2592,18283,0,7.53,30
60.68,9.22,0.1,0,16948,2592,18331,52,7.53,30
62.92,9.21,0.1,10,16679,2592,18247,0,7.53,29
64.87,9.22,0.1,0,15173,2592,16277,0,7.57,29
65.28,9.22,0.1,10,14084,2544,15392,0,7.57,29
64.67,9.2,0.1,9,14016,2592,15577,0,7.57,29
65.37,9.2,0.1,0,13903,2592,15172,0,7.57,29
66.49,9.22,0.1,0,13854,2592,15043,0,7.57,29
68.61,9.21,0.1,8,13170,2592,14453,0,7.84,29
64.11,9.25,0.1,11,13604,2592,15159,0,7.84,29
66.69,9.26,0.1,4,14167,2592,15227,54,7.84,29
66.49,9.28,0.1,18,13694,2592,14762,0,7.84,29
69.08,9.28,0.1,0,13073,2592,14189,0,7.84,29
69.24,9.29,0.1,3,12088,2592,12920,0,8.26,29
68.45,9.29,0.1,0,11939,2592,13017,0,8.26,29
67.4,9.3,0.1,0,12881,2592,13810,0,8.26,29
68.05,9.3,0.1,1,12478,2592,13358,0,8.26,29
69.22,9.31,0.1,0,12084,2592,12963,0,8.26,29
67.45,9.26,0.1,0,12570,2592,13598,0,8.72,29
66.72,9.26,0.1,19,13565,2592,14519,0,8.72,28
68.73,9.27,0.1,0,13259,2592,14424,0,8.72,28
68.64,9.28,0.1,0,13222,2592,14175,0,8.72,28
68.01,9.27,0.1,9,13739,2592,14293,0,8.72,28
68.25,9.28,0.1,0,13967,2592,15108,52,8.74,28
68.29,9.29,0.1,0,13486,2592,14475,0,8.74,28
67.7,9.3,0.1,10,13077,2592,14448,0,8.74,28
68.15,9.31,0.1,4,13609,2592,14885,0,8.74,27
68.97,9.32,0.1,18,13821,2592,15375,0,8.74,27
68.04,9.33,0.1,0,13669,2592,14714,0,8.68,27
68.49,9.34,0.1,3,14337,2592,15542,0,8.68,26
67.57,9.34,0.1,0,13507,2592,14668,0,8.68,26
68.98,9.32,0.1,0,13509,2592,14540,0,8.68,26
72.36,9.32,0.1,0,11687,2592,12928,0,8.68,26
72.58,9.32,0.1,0,13233,2592,14126,0,8.47,26
70.87,9.33,0.1,0,11856,2592,12944,0,8.47,26
71.47,9.35,0.1,10,12328,2592,13799,52,8.47,26
71.61,9.36,0.1,0,12068,2592,13228,0,8.47,27
69.41,9.39,0.1,9,12630,2592,13567,0,8.47,27
71.28,9.38,0.1,0,11450,2592,12494,0,8.11,27
72.66,9.38,0.1,0,10828,2592,11673,0,8.11,27
72.73,9.39,0.1,10,11395,2592,12620,0,8.11,27
71.81,9.35,0.1,4,11840,2544,12856,0,8.11,27
74.71,9.36,0.1,18,12012,2544,13089,0,8.11,27
74.51,9.37,0.1,0,12543,2544,13221,0,7.94,27
74.3,9.38,0.1,3,11842,2592,12666,0,7.94,27
73.81,9.38,0.1,0,12066,2592,12815,54,7.94,27
75.14,9.39,0.1,0,11715,2592,12340,0,7.94,26
73.57,9.4,0.1,0,11168,2592,11953,0,7.94,26
73.87,9.42,0.1,0,11849,2592,12558,0,7.94,26
74.23,9.42,0.1,0,12629,2592,13256,0,7.94,26
73.66,9.43,0.1,10,11781,2592,12882,0,7.94,26
74.53,9.44,0.1,0,11547,2592,12348,0,7.94,26
66.54,9.48,0.1,9,12495,2592,13499,0,7.94,27
66.67,9.49,0.1,0,12406,2592,13522,54,8.19,27
64.24,9.5,0.1,0,16894,2592,14654,0,8.19,27
66.43,9.53,0.1,19,12502,2592,13911,0,8.19,27
66.86,9.58,0.1,13,13248,2544,14794,0,8.19,28
61.94,9.59,0.1,18,12956,2544,14457,0,8.19,28
64.07,9.59,0.1,0,12350,2544,13522,0,8.41,28
63.23,9.6,0.1,3,11762,2544,13082,0,8.41,28
66.89,9.61,0.1,0,12012,2544,12954,54,8.41,28
68.35,9.62,0.1,0,13724,2544,14484,0,8.41,28
68.75,9.62,0.1,0,12431.68,2544,13227.72,0,8.41,27
68.35,9.63,0.1,0,11915,2544,12777,0,8.46,27
69.31,9.63,0.1,0,11415,2544,12098,0,8.46,27
66.99,9.64,0.1,10,12971,2544,14253,0,8.46,27
67.25,9.65,0.1,0,13180,2544,14323,0,8.46,27
68.45,9.66,0.1,0,13055,2544,13948,0,8.46,27
69.38,9.67,0.1,0,12298,2544,13177,0,8.5,27
68.23,9.68,0.1,0,11921,2544,12842,0,8.5,27
67.27,9.69,0.1,10,13330,2544,14500,52,8.5,27
68.49,9.71,0.1,11,12434,2544,13679,0,8.5,27
68.53,9.71,0.1,11,11423,2544,12554,0,8.5,27
67.77,9.73,0.1,0,14221,2544,15002,0,8.54,27
67.82,9.74,0.1,3,13297,2544,14410,0,8.54,27
65.62,9.75,0.1,0,13448,2544,14332,0,8.54,27
62.47,9.75,0.1,0,13765,2544,14778,0,8.54,27
62.69,9.76,0.1,0,15891,2544,16792,54,8.54,27
66.58,9.76,0.1,0,15408,2544,16333,0,8.66,27
71.53,9.73,0.1,0,13159,2544,14020,0,8.66,27
70.19,9.73,0.1,10,12043,2544,13162,0,8.66,27
70.62,9.73,0.1,0,12118,2544,12912,0,8.66,27
67.42,9.76,0.1,9,13781,2544,14874,0,8.66,28
68.95,9.76,0.1,0,13572,2544,14696,0,8.37,27
68.42,9.77,0.1,0,12644,2544,13639,52,8.37,27
67.02,9.78,0.1,14,13704,2544,15227,0,8.37,27
68.5,9.79,0.1,18,14194,2592,15342,0,8.37,27
68.58,9.8,0.1,0,13633,2592,14700,0,8.37,26
68.23,9.81,0.1,12,12660,2592,13923,0,8.18,27
67.85,9.83,0.1,9,13575,2592,14481,0,8.18,27
68.71,9.84,0.1,0,12873,2592,13847,0,8.18,27
70.58,9.77,0.1,0,12214,2592,13286,0,8.18,27
69.96,9.78,0.1,0,12885,2592,13811,0,8.18,27
71.9,9.79,0.1,0,12631,2592,13529,52,8,27
70.95,9.81,0.1,10,11395,2640,12800,0,8,27
73.14,9.81,0.1,0,11708,2640,12555,0,8,27
71.79,9.81,0.1,0,10607,2640,11604,0,8,27
74.4,9.82,0.1,0,10819,2640,11598,0,8,27
72.37,9.83,0.1,0,10394,2640,11239,0,7.68,27
73.93,9.84,0.1,0,14470,2640,11750,0,7.68,27
74.49,9.85,0.1,14,10039,2640,11275,0,7.68,26
73.78,9.86,0.1,18,9567,2640,10588,0,7.68,26
74.07,9.87,0.1,0,10475,2640,11199,54,7.68,26
71.81,9.88,0.1,3,11035,2640,12145,0,7.55,26
73.42,9.88,0.1,0,11228,2640,11963,0,7.55,26
74.28,9.9,0.1,0,10522,2640,11342,0,7.55,26
74.83,9.89,0.1,0,10429,2640,11362,0,7.55,26
74.24,9.89,0.1,0,10870,2640,11617,0,7.55,26
74.6,9.89,0.1,0,11012,2640,11799,0,7.26,26
75.42,9.9,0.1,10,11118,2640,12271,0,7.26,25
76.16,9.89,0.1,0,10928,2640,11683,52,7.26,25
77.33,9.9,0.1,0,11116,2640,11725,0,7.26,25
78.65,9.9,0.1,0,10325,2640,10891,0,7.26,25
77.14,9.91,0.1,0,10456,2640,11007,0,6.92,25
78.62,9.92,0.1,0,10125,2640,10652,0,6.92,25
76.55,9.89,0.1,23,9364,2592,10503,0,6.92,25
76.14,9.89,0.1,18,11856,2640,12766,0,6.92,25
77.59,9.9,0.1,0,10684,2640,11175,54,6.92,25
77.66,9.89,0.1,3,10852,2640,11513,0,6.85,25
76.78,9.9,0.1,0,10250,2640,10760,0,6.85,25
78.87,9.9,0.1,0,9904,2640,10392,0,6.85,25
80.35,9.87,0.1,0,12207,2640,9304,0,6.85,25
81.91,9.88,0.1,0,7722,2640,8079,0,6.85,25
80.7,9.88,0.1,0,8366,2640,8780,0,6.38,25
81.45,9.89,0.1,10,7473,2640,8209,52,6.38,25
82.24,9.89,0.1,0,7732,2640,8013,0,6.38,25
81.41,9.9,0.1,0,7621,2640,8019,0,6.38,25
81.72,9.91,0.1,0,7572,2640,8007,0,6.38,25
82.51,9.91,0.1,0,8082,2640,8323,0,5.87,25
82.74,9.92,0.1,0,7903,2640,8202,0,5.87,25
81.88,9.93,0.1,14,7913,2640,8662,0,5.87,25
82.01,9.94,0.1,18,8144,2592,8750,0,5.87,25
82.13,9.95,0.1,0,7733,2592,8075,54,5.87,25
81.63,9.96,0.1,3,7277,2592,7735,0,5.48,25
80.78,9.97,0.1,0,8052,2592,8503,0,5.48,25
81.54,9.97,0.1,0,8572,2592,8994,0,5.48,25
80.79,9.97,0.1,0,10621,2592,9048,0,5.48,25
81.42,9.98,0.1,0,12302,2592,9470,0,5.48,25
81.14,9.99,0.1,0,12669,2592,9533,0,5.52,25
81.57,10,0.1,10,11866,2592,9446,0,5.52,25
81.08,10.01,0.1,0,12221,2592,9102,0,5.52,25
82.06,10.02,0.1,0,11606,2592,8491,0,5.52,25
81.03,10.03,0.1,0,11609,2592,8850,52,5.52,25
82.35,10.04,0.1,0,12301,2592,9123,0,5.4,25
80.69,10.05,0.1,0,11856,2592,8820,0,5.4,25
82.42,10.06,0.1,14,7925,2640,8637,0,5.4,25
82.87,10.06,0.1,18,8111,2640,8845,0,5.4,25
82.27,10.07,0.1,0,7454,2640,7817,0,5.4,25
82.42,10.07,0.1,12,7080,2640,7631,0,5.21,25
81.68,10.08,0.1,8,8671,2640,8943,0,5.21,26
78.31,10.11,0.1,1,8592,2640,9083,0,5.21,26
79.48,10.13,0.1,0,9397,2640,9882,52,5.21,26
81.32,10.14,0.1,0,9059,2640,9263,0,5.21,26
77.12,10.18,0.1,9,8054,2640,8525,0,5.51,27
72.26,10.23,0.1,19,10098,2688,10763,0,5.51,28
74.45,10.24,0.1,0,10639,2688,11016,0,5.51,28
74.08,10.2,0.1,0,9534,2688,10076,0,5.51,27
73.97,10.2,0.1,0,8658,2688,9212,0,5.51,27
75.03,10.21,0.1,0,9566,2688,10013,0,5.79,27
73.14,10.23,0.1,0,9393,2688,9928,0,5.79,27
74.49,10.25,0.1,14,10065,2688,10853,38,5.79,27
73.82,10.26,0.1,18,9680,2688,10497,16,5.79,27
75.46,10.27,0.1,0,9440,2688,10105,0,5.79,27
74.77,10.28,0.1,3,9689,2688,10191,0,5.97,27
74.42,10.28,0.1,0,9274,2688,9691,0,5.97,27
75.41,10.25,0.1,0,8747,2688,9353,0,5.97,27
76.62,10.25,0.1,0,8403,2688,8868,0,5.97,27
75.97,10.26,0.1,0,8735,2688,9130,0,5.97,27
76.02,10.27,0.1,0,8600,2688,9197,0,6.05,27
