"DispFrames","NoAudioPlayed","NoRTPPkts"
27.3900001049,0,320.209993601
25.7800002098,0,303.130007029
26.2199997902,0,316.039993286
27,0,273.900011539
27,0,276.139992237
26.3900001049,0,288.530002832
25.3900001049,0,281.659999371
25.6099998951,0,278.510000944
26.6099998951,0,273.78000021
27,0,204.070011854
25.1700003147,0,174.029997587
16.0700013638,0,190.929998636
12.8299996853,26.8399953842,341.789974928
20.7099988461,42.7800002098,396.570006609
24.3900001049,41.3900001049,274.400016785
24,41.6099998951,177.840005875
19.7300007343,32.2400016785,137.700003147
16.3900001049,43.0799970627,100.380004406
20.8799991608,46.6800012589,83.3900001049
24.6099998951,42,83.6099998951
24.3900001049,41.3900001049,84
24,41.6099998951,84.6099998951
24,42,101.469997168
23.3900001049,41.3900001049,126.639997482
23.6099998951,41.6099998951,137.21999979
24,42,140.43999958
24.6099998951,41.3900001049,141.390000105
24.3900001049,41.6099998951,137.340000629
24,42,131.950000525
24,41.3900001049,126.950000525
24,41.6099998951,123.78000021
24,42,119.950000525
24,41.3900001049,113.120000839
24,41.6099998951,104.510000944
24,42,98.5600004196
24,41.3900001049,92.7300007343
24,41.6099998951,86.9500005245
24,42,91.099998951
24,41.3900001049,101.099998951
24,41.6099998951,111.709998846
24,42,123.929998636
24,41.3900001049,143.639997482
24,41.6099998951,156.049999475
24,42,171.419997692
24,41.3900001049,139.130007029
24,41.6099998951,117.269999266
24,42,120.609999895
24,41.3900001049,121
24,41.6099998951,120.390000105
24,42,124.879999161
24,41.3900001049,129.829999685
23.3900001049,41.6099998951,120.020001888
24.2199997902,42,115.43999958
24.3900001049,41.3900001049,107.240001678
24,41.6099998951,103.43999958
24,42,101.950000525
24,41.3900001049,94.5100009441
24,41.6099998951,92.8299996853
24,42,93.3900001049
24,41.3900001049,114.349996328
24,41.6099998951,118.240001678
24,42,115.049999475
24,41.3900001049,101.750002623
24,41.6099998951,91.3900001049
24,42,91.6099998951
24,41.3900001049,92
24,41.6099998951,91.3900001049
24,42,91.6099998951
23.3900001049,41.3900001049,124.32999444
23.6099998951,41.6099998951,141.950000525
24,42,147.929998636
24,41.3900001049,174.959996223
24,41.6099998951,210.349996328
24,42,224
24,41.3900001049,224
23.3900001049,41.6099998951,224
23.6099998951,42,224.609999895
24.6099998951,41.3900001049,225
24.3900001049,41.6099998951,225.609999895
23.3900001049,42,185.130007029
23.6099998951,41.3900001049,162.049999475
24,41.6099998951,164
24.6099998951,42,164
24.3900001049,41.3900001049,164
24,41.6099998951,162.170000315
24,42,161.609999895
24,41.3900001049,160.170000315
24,41.6099998951,228.539988041
24,42,271.78000021
24,41.3900001049,269.78000021
24,41.6099998951,269
24,42,269.609999895
24,41.3900001049,270.609999895
24,41.6099998951,270.390000105
24,42,271.829999685
24,41.3900001049,273.609999895
23.3900001049,41.6099998951,273.390000105
24.2199997902,42,271.170000315
24.3900001049,41.3900001049,269.390000105
24,41.6099998951,266.56000042
24,42,266.829999685
24,41.3900001049,268
24,41.6099998951,267.390000105
24,42,264.56000042
24,41.3900001049,259.950000525
24,41.6099998951,188.460011959
24,42,141.56000042
23.3900001049,41.3900001049,150.979998112
23.6099998951,41.6099998951,153.120000839
24,42,150
24,41.3900001049,159.149998426
24,41.6099998951,149.140002728
24,42,157.299996853
24,41.3900001049,165.950000525
24,41.6099998951,193.279994965
24,42,213.829999685
24,41.3900001049,214.390000105
24,41.6099998951,207.900001049
24,42,193.020001888
24,41.3900001049,182.950000525
24,41.6099998951,178.56000042
24,42,180.659999371
24,41.3900001049,183.609999895
24,41.6099998951,176.680001259
24,42,169.56000042
24,41.3900001049,168.609999895
24,41.6099998951,165.340000629
24,42,164.829999685
24,41.3900001049,164.170000315
24,41.6099998951,148.360002518
24,42,162.789995909
24,41.3900001049,210.939994335
24,41.6099998951,248.469997168
24,42,179.090013742
24,41.3900001049,128
24,41.6099998951,131.049999475
24,42,129.950000525
24,41.3900001049,127.390000105
24,41.6099998951,123.950000525
24,42,126.879999161
24,41.3900001049,133.659999371
23.3900001049,41.6099998951,135.390000105
24.2199997902,42,135.609999895
24.3900001049,41.3900001049,136
24,41.6099998951,136
24,42,136.609999895
23.3900001049,41.3900001049,147.979998112
24.2199997902,41.6099998951,167.199997902
24.3900001049,42,176.829999685
24,41.3900001049,182.269999266
23.3900001049,41.6099998951,144.130007029
23.6099998951,42,118
24,41.3900001049,120.43999958
24,41.6099998951,122
24,42,124.43999958
24,41.3900001049,122.950000525
24,41.6099998951,111.850001574
24,42,103.56000042
24,41.3900001049,111.759998322
24,41.6099998951,122.879999161
24,42,133.929998636
23.3900001049,41.3900001049,135.950000525
24.2199997902,41.6099998951,135.829999685
24.3900001049,42,134.56000042
24,41.3900001049,137.269999266
24,41.6099998951,136.340000629
24,42,132.78000021
24,41.3900001049,127.730000734
24,41.6099998951,126.21999979
24,42,127.609999895
24,41.3900001049,174.969991922
24,41.6099998951,195.850001574
24,42,159.500005245
23.3900001049,41.3900001049,131.460001469
23.6099998951,41.6099998951,155.279994965
24,42,166.680001259
24,41.3900001049,154.680001259
24.6099998951,41.6099998951,135.970002413
24.3900001049,42,140.419997692
24,41.3900001049,166.689996958
23.3900001049,41.6099998951,165.190002203
23.6099998951,42,141.750002623
24.6099998951,41.3900001049,211.299986362
24.3900001049,41.6099998951,219.910007238
24,42,169.210004091
24,41.3900001049,173.519996643
23.3900001049,41.6099998951,155.500005245
24.2199997902,42,131.120000839
23.7800002098,41.3900001049,165.819993496
23.6099998951,41.6099998951,140.590008497
24,42,150.479992867
24,41.3900001049,177.609999895
24,41.6099998951,168.850001574
24,42,150.800002098
24,41.3900001049,133.850001574
24,41.6099998951,126.170000315
24,42,148.179996014
24,41.3900001049,151.410001993
24,41.6099998951,129.970002413
24,42,118.56000042
23.3900001049,41.3900001049,176.169989824
23.6099998951,41.6099998951,213.390000105
24.6099998951,42,217.269999266
24.3900001049,41.3900001049,218.78000021
24,41.6099998951,219.829999685
24,42,205.750002623
23.3900001049,41.3900001049,150.250007868
24.2199997902,41.6099998951,118.56000042
24.3900001049,42,118.829999685
24,41.3900001049,118.78000021
24,41.6099998951,121.049999475
23.3900001049,42,126.659999371
24.2199997902,41.3900001049,129.609999895
24.3900001049,41.6099998951,129.390000105
24,42,129
23.3900001049,41.3900001049,132.049999475
23.6099998951,41.6099998951,132.170000315
24.6099998951,42,139.539998531
24.3900001049,41.3900001049,122.430003881
24,41.6099998951,106.170000315
23.3900001049,42,110.489999056
23.6099998951,41.3900001049,120.099998951
24.6099998951,41.6099998951,129.489999056
24.3900001049,42,133.609999895
24,41.3900001049,134
24,41.6099998951,127.900001049
23.3900001049,42,117.900001049
24.2199997902,41.3900001049,114
24.3900001049,41.6099998951,113.390000105
24,42,113.609999895
24,41.3900001049,114
23.3900001049,41.6099998951,124.979998112
24.2199997902,42,133.21999979
24.3900001049,41.3900001049,134
24,41.6099998951,133.390000105
23.3900001049,42,133.609999895
23.6099998951,41.3900001049,134
24,41.6099998951,123.630001783
24,42,116.390000105
24,41.3900001049,113.56000042
24,41.6099998951,110.170000315
24,42,133.399995804
24,41.3900001049,152.049999475
24,41.6099998951,127.770004511
24,42,110.390000105
23.3900001049,41.3900001049,108.78000021
23.6099998951,41.6099998951,108.609999895
24.6099998951,42,107.78000021
24.3900001049,41.3900001049,109.43999958
24,41.6099998951,110.390000105
24,42,111.829999685
24,41.3900001049,112.390000105
24,41.6099998951,112
24,42,127.249997377
23.3900001049,41.3900001049,122.970002413
23.6099998951,41.6099998951,113.390000105
24,42,113.609999895
24,41.3900001049,114
24,41.6099998951,112.170000315
24,42,110.390000105
24,41.3900001049,110
24,41.6099998951,111.829999685
24.6099998951,42,113.609999895
24.3900001049,41.3900001049,114
23.3900001049,41.6099998951,114
23.6099998951,42,118.269999266
24,41.3900001049,122.829999685
24.6099998951,41.6099998951,122.78000021
24.3900001049,42,122
24,41.3900001049,123.21999979
24,41.6099998951,125.829999685
24,42,131.269999266
24,41.3900001049,135.21999979
24,41.6099998951,134.170000315
24,42,134.829999685
24,41.3900001049,128.680001259
24,41.6099998951,112.410001993
23.3900001049,42,105
23.6099998951,41.3900001049,103.78000021
24,41.6099998951,104.829999685
24,42,138.939994335
24,41.3900001049,150.240001678
24,41.6099998951,139.730000734
24,42,130.900001049
24,41.3900001049,126.390000105
24,41.6099998951,128.43999958
24,42,130.609999895
24,41.3900001049,134.659999371
24,41.6099998951,140.049999475
24,42,148.709998846
23.3900001049,41.3900001049,151.78000021
23.6099998951,41.6099998951,146.730000734
24.6099998951,42,142.170000315
24.3900001049,41.3900001049,141.609999895
24,41.6099998951,141.390000105
24,42,141
24,41.3900001049,168.449995279
24,41.6099998951,170.750002623
24,42,159.78000021
23.3900001049,41.3900001049,173.029997587
23.6099998951,41.6099998951,154.550004721
24,42,137
24.6099998951,41.3900001049,137
24.3900001049,41.6099998951,136.390000105
23.3900001049,42,140.269999266
23.6099998951,41.3900001049,141.170000315
24,41.6099998951,138.170000315
24.6099998951,42,133.340000629
24.3900001049,41.3900001049,140.759998322
24,41.6099998951,120.160004616
24,42,103
24,41.3900001049,107.269999266
24,41.6099998951,114.269999266
24,42,118.21999979
23.3900001049,41.3900001049,135.469997168
23.6099998951,41.6099998951,146
24,42,138.680001259
24.6099998951,41.3900001049,179.139992237
24.3900001049,41.6099998951,189.700003147
23.3900001049,42,177.390000105
23.6099998951,41.3900001049,177.609999895
24,41.6099998951,178
24,42,131.030008078
24,41.3900001049,101
24,41.6099998951,113.809997797
24,42,117.730000734
24,41.3900001049,115.609999895
24,41.6099998951,115.390000105
24,42,144.88999486
24,41.3900001049,158.510000944
24,41.6099998951,153.170000315
24,42,164.809997797
24,41.3900001049,177.269999266
24,41.6099998951,181.829999685
24,42,181.170000315
24,41.3900001049,154.380004406
24,41.6099998951,125.190002203
24,42,125.539998531
24,41.3900001049,138.929998636
24,41.6099998951,133.020001888
24,42,108.310003042
23.3900001049,41.3900001049,98.2199997902
24.2199997902,41.6099998951,98.3900001049
24.3900001049,42,105.929998636
24,41.3900001049,114.659999371
24,41.6099998951,115.78000021
23.3900001049,42,124.149998426
23.6099998951,41.3900001049,115.970002413
24,41.6099998951,122.859997272
24,42,134.829999685
24,41.3900001049,134.78000021
24,41.6099998951,141.929998636
24.6099998951,42,118.33000493
24.3900001049,41.3900001049,101.21999979
24,41.6099998951,105.659999371
24,42,108
24,41.3900001049,108.609999895
24,41.6099998951,116.319998741
24,42,107.580002308
24,41.3900001049,98.3900001049
24,41.6099998951,102.269999266
23.3900001049,42,99.5100009441
23.6099998951,41.3900001049,137.479992867
24,41.6099998951,158.510000944
24,42,163.539998531
24,41.3900001049,150.090003252
24,41.6099998951,114.210004091
24,42,98.3900001049
24,41.3900001049,99.2199997902
24,41.6099998951,101.21999979
24,42,116.029997587
24,41.3900001049,109.750002623
23.3900001049,41.6099998951,107.929998636
23.6099998951,42,118.489999056
24,41.3900001049,115.290001154
24,41.6099998951,128.689996958
24,42,160.739996433
24.6099998951,41.3900001049,166.680001259
24.3900001049,41.6099998951,128.45000577
23.3900001049,42,124.079997063
23.6099998951,41.3900001049,133.170000315
24,41.6099998951,132.609999895
24,42,114.700003147
24,41.3900001049,121.909996748
24,41.6099998951,120.580002308
24,42,114.43999958
24,41.3900001049,129.419997692
24.6099998951,41.6099998951,125.190002203
24.3900001049,42,125.539998531
24,41.3900001049,141.369998217
24,41.6099998951,155.319998741
24,42,139.870003462
24,41.3900001049,108.700003147
24,41.6099998951,98.2199997902
24,42,97.1700003147
24,41.3900001049,94.7800002098
24,41.6099998951,92.1700003147
24,42,89.1700003147
24,41.3900001049,116.059995174
23.3900001049,41.6099998951,149.859997272
23.6099998951,42,188.66999507
24,41.3900001049,141.12001133
24,41.6099998951,115.469997168
24,42,118.680001259
24,41.3900001049,107.900001049
24,41.6099998951,121.689996958
24,42,115.920002937
24,41.3900001049,115.979998112
24,41.6099998951,105.310003042
24,42,114.739996433
24,41.3900001049,112.750002623
24,41.6099998951,118.249997377
24,42,125.56000042
24,41.3900001049,119.120000839
24,41.6099998951,120.269999266
24,42,107.750002623
24,41.3900001049,98.6099998951
24,41.6099998951,99.6099998951
24,42,104.269999266
24,41.3900001049,96.6300017834
24,41.6099998951,95.4899990559
24,42,103.269999266
24,41.3900001049,120.029997587
24,41.6099998951,133.879999161
23.3900001049,42,132.730000734
23.6099998951,41.3900001049,108.040003777
24,41.6099998951,110.469997168
24.6099998951,42,105.750002623
24.3900001049,41.3900001049,104.539998531
24,41.6099998951,116.099998951
24,42,121.21999979
24,41.3900001049,112.240001678
24,41.6099998951,134.059995174
24,42,140.410001993
24,41.3900001049,145.809997797
24,41.6099998951,125.33000493
24,42,107
23.3900001049,41.3900001049,115.539998531
23.6099998951,41.6099998951,108.800002098
24,42,102.21999979
24,41.3900001049,117.029997587
24,41.6099998951,110.140002728
24.6099998951,42,99.3900001049
24.3900001049,41.3900001049,96.5600004196
24,41.6099998951,90.7300007343
24,42,87.3900001049
23.3900001049,41.3900001049,86.3900001049
23.6099998951,41.6099998951,98.1999979019
24,42,124.299996853
24,41.3900001049,146.979998112
24,41.6099998951,150.950000525
24,42,132.530002832
24,41.3900001049,146.399995804
24,41.6099998951,143.090003252
24,42,133.43999958
24,41.3900001049,132.56000042
24,41.6099998951,124.900001049
24,42,144.179996014
24,41.3900001049,196.209993601
24,41.6099998951,188.280005455
24,42,155.190002203
24,41.3900001049,153.099998951
24,41.6099998951,150.900001049
24,42,148.21999979
24,41.3900001049,137.410001993
24,41.6099998951,133.659999371
24,42,145.759998322
24,41.3900001049,155.659999371
24,41.6099998951,152.510000944
24,42,157.539998531
24,41.3900001049,174.589998007
24,41.6099998951,181.390000105
24,42,155.380004406
24,41.3900001049,135.340000629
24,41.6099998951,140.319998741
24,42,152.929998636
23.3900001049,41.3900001049,156.170000315
24.2199997902,41.6099998951,162.319998741
24.3900001049,42,171.269999266
24,41.3900001049,164.850001574
24,41.6099998951,162.049999475
23.3900001049,42,164.609999895
24.2199997902,41.3900001049,174.149998426
24.3900001049,41.6099998951,184.879999161
24,42,184.340000629
24,41.3900001049,167.360002518
23.3900001049,41.6099998951,151.290001154
23.6099998951,42,140.290001154
24,41.3900001049,129.290001154
24,41.6099998951,117.070001364
24,42,141.88999486
24,41.3900001049,161.609999895
24,41.6099998951,150.410001993
24,42,148.489999056
24,41.3900001049,153.21999979
24,41.6099998951,146.680001259
24,42,151.759998322
24,41.3900001049,149.460001469
24,41.6099998951,144
24,42,153.149998426
24,41.3900001049,160.829999685
24,41.6099998951,172.979998112
24,42,167.800002098
24,41.3900001049,131.33000493
24,41.6099998951,120.319998741
24,42,125.609999895
24,41.3900001049,127.829999685
24,41.6099998951,139.979998112
24,42,153.099998951
24,41.3900001049,157.609999895
24,41.6099998951,148.240001678
24,42,152.369998217
24,41.3900001049,144.970002413
24,41.6099998951,132.950000525
24,42,127.950000525
24,41.3900001049,124.170000315
23.3900001049,41.6099998951,118.120000839
24.2199997902,42,122.319998741
24.3900001049,41.3900001049,127.609999895
24,41.6099998951,118.850001574
24,42,113.609999895
23.3900001049,41.3900001049,118.269999266
24.2199997902,41.6099998951,132.589998007
24.3900001049,42,144.269999266
24,41.3900001049,154.929998636
23.3900001049,41.6099998951,161.21999979
23.6099998951,42,160.78000021
24.6099998951,41.3900001049,169.759998322
24.3900001049,41.6099998951,183.929998636
23.3900001049,42,182.290001154
23.6099998951,41.3900001049,170.680001259
24,41.6099998951,157.460001469
24,42,148.340000629
24,41.3900001049,139.900001049
24,41.6099998951,132.950000525
24,42,133.43999958
24,41.3900001049,155.739996433
24,41.6099998951,181.809997797
24,42,195.489999056
24,41.3900001049,195.340000629
24,41.6099998951,158.23000598
24,42,110.990004301
24,41.3900001049,95.6099998951
24,41.6099998951,89.2900011539
24,42,89.2699992657
24,41.3900001049,92
24,41.6099998951,86.5100009441
24,42,83.6099998951
24,41.3900001049,151.099988461
24,41.6099998951,129.34001112
24,42,92.8799991608
24,41.3900001049,101.489999056
24,41.6099998951,104.390000105
24,42,105.21999979
24,41.3900001049,106
24,41.6099998951,105.390000105
24,42,105
24,41.3900001049,106.829999685
24,41.6099998951,107.390000105
23.3900001049,42,107
23.6099998951,41.3900001049,107.609999895
24,41.6099998951,109.21999979
24.6099998951,42,112.43999958
24.3900001049,41.3900001049,117.659999371
24,41.6099998951,123.659999371
23.3900001049,42,129.659999371
23.6099998951,41.3900001049,140.539998531
24.6099998951,41.6099998951,149.659999371
24.3900001049,42,154.43999958
24,41.3900001049,145.020001888
24,41.6099998951,127.020001888
24,42,127.929998636
23.3900001049,41.3900001049,134.829999685
23.6099998951,41.6099998951,138.43999958
24,42,147.319998741
24,41.3900001049,156.269999266
24,41.6099998951,159
24,42,160.21999979
24,41.3900001049,158.56000042
24,41.6099998951,179.569996119
24,42,150.690007448
24,41.3900001049,123
24,41.6099998951,128.489999056
24,42,137.489999056
24,41.3900001049,140.390000105
24,41.6099998951,138.78000021
24,42,138
24,41.3900001049,167.279994965
23.3900001049,41.6099998951,167.090003252
23.6099998951,42,164.759998322
24,41.3900001049,178.929998636
24,41.6099998951,187.659999371
24.6099998951,42,188.170000315
24.3900001049,41.3900001049,206.519996643
24,41.6099998951,215.950000525
24,42,178.620006084
24,41.3900001049,198.699992657
24,41.6099998951,224.170000315
24,42,224.21999979
24,41.3900001049,199.380004406
24,41.6099998951,185.43999958
24,42,183.340000629
24,41.3900001049,191.979998112
24,41.6099998951,187.410001993
24,42,190.369998217
24,41.3900001049,185.410001993
24,41.6099998951,182.879999161
23.3900001049,42,159.160004616
23.6099998951,41.3900001049,209.709988356
24,41.6099998951,258.489999056
24,42,232.11000514
24,41.3900001049,181.280005455
24,41.6099998951,164.659999371
24,42,165.78000021
24,41.3900001049,171.709998846
24,41.6099998951,174.78000021
24,42,174
24,41.3900001049,167.290001154
24,41.6099998951,160.56000042
24,42,158.390000105
24,41.3900001049,155.56000042
24,41.6099998951,149.120000839
24,42,141.120000839
24,41.3900001049,137.390000105
23.3900001049,41.6099998951,139.43999958
23.6099998951,42,140.390000105
24,41.3900001049,143.659999371
24.6099998951,41.6099998951,142.950000525
24.3900001049,42,137.950000525
24,41.3900001049,137.21999979
24,41.6099998951,134.340000629
24,42,132
24,41.3900001049,130.78000021
24,41.6099998951,132.43999958
24,42,135.21999979
24,41.3900001049,138.43999958
